access,bw(MiB/s),IOPS,Latency,block(KiB),xfer(KiB),open(s),wr/rd(s),close(s),total(s),numTasks,iter,n,ppn,tx,filename,bw_GiB_s
read,4768189.1113,298616.0542,0.2152,131072.0,16384.0,0.0072,1.7557,0.0756,1.7593,2048,0,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4656.434679003906
write,4718875.7983,295490.036,0.2194,131072.0,16384.0,0.0067,1.7743,0.0832,1.7777,2048,1,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4608.277146777344
read,4773553.3086,298910.4572,0.2137,131072.0,16384.0,0.0067,1.754,0.0875,1.7573,2048,1,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4661.673152929688
write,4722597.5849,295720.0729,0.2168,131072.0,16384.0,0.0066,1.7729,0.0891,1.7763,2048,2,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4611.911704003906
read,4763496.6123,298273.2286,0.214,131072.0,16384.0,0.0067,1.7577,0.0894,1.761,2048,2,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4651.852160449219
write,4708878.3969,294868.0437,0.2209,131072.0,16384.0,0.0079,1.778,0.0957,1.7814,2048,3,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4598.514059472656
read,4777827.0227,299180.4468,0.2177,131072.0,16384.0,0.0068,1.7524,0.0725,1.7557,2048,3,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4665.846701855468
write,4710870.0716,295005.5453,0.2176,131072.0,16384.0,0.0069,1.7772,0.0948,1.7807,2048,4,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4600.459054296875
read,4777424.1517,299167.1372,0.2139,131072.0,16384.0,0.0068,1.7525,0.0774,1.7559,2048,4,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4665.4532731445315
write,4712619.1404,295110.1814,0.2127,131072.0,16384.0,0.0068,1.7766,0.1004,1.78,2048,5,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4602.167129296875
read,4784781.8903,299616.7774,0.2156,131072.0,16384.0,0.0067,1.7499,0.0891,1.7532,2048,5,64,32,16M,ior_rw_n-64_ppn-32_tx-16M_1782565796.csv,4672.638564746094
write,3676276.2934,1841151.8888,0.0341,131072.0,2048.0,0.0075,2.2781,0.1675,2.2818,2048,0,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3590.1135677734374
read,2779628.8234,1391403.1339,0.0457,131072.0,2048.0,0.0072,3.0144,0.1044,3.0179,2048,0,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2714.4812728515626
write,3265348.2309,1634728.1693,0.0399,131072.0,2048.0,0.0067,2.5658,0.1217,2.569,2048,1,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3188.816631738281
read,2725240.0217,1364029.3059,0.0474,131072.0,2048.0,0.0068,3.0749,0.0857,3.0781,2048,1,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2661.367208691406
write,3674355.1633,1839841.9506,0.0348,131072.0,2048.0,0.0069,2.2797,0.1462,2.283,2048,2,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3588.2374641601564
read,2726077.869,1364472.0614,0.0471,131072.0,2048.0,0.008,3.0739,0.0771,3.0772,2048,2,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2662.1854189453124
write,3510324.1477,1757651.1312,0.0347,131072.0,2048.0,0.007,2.3863,0.2429,2.3897,2048,3,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3428.0509254882813
read,2811434.9728,1407282.9035,0.0456,131072.0,2048.0,0.007,2.9804,0.0835,2.9837,2048,3,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2745.541965625
write,3101963.2766,1552835.1648,0.0359,131072.0,2048.0,0.0069,2.7011,0.5294,2.7043,2048,4,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3029.2610123046875
read,2830217.0163,1416625.1055,0.0454,131072.0,2048.0,0.0067,2.9608,0.086,2.9639,2048,4,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2763.8838049804685
write,3313567.6076,1659028.2306,0.0388,131072.0,2048.0,0.0071,2.5282,0.1489,2.5316,2048,5,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3235.905866796875
read,2813550.9693,1408362.6528,0.0455,131072.0,2048.0,0.0071,2.9781,0.1168,2.9815,2048,5,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2747.6083684570312
write,3120609.9891,1562155.7774,0.0398,131072.0,2048.0,0.0067,2.6849,0.3361,2.6881,2048,6,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3047.4706924804686
read,2796622.0629,1399773.5532,0.0458,131072.0,2048.0,0.0066,2.9964,0.1007,2.9996,2048,6,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2731.076233300781
write,3712839.6358,1859194.7574,0.034,131072.0,2048.0,0.0078,2.256,0.154,2.2594,2048,7,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3625.8199568359373
read,2776878.4763,1389963.5332,0.0462,131072.0,2048.0,0.007,3.0176,0.0892,3.0209,2048,7,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2711.795387011719
write,3737649.214,1871523.8869,0.0335,131072.0,2048.0,0.0068,2.2411,0.1457,2.2444,2048,8,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,3650.048060546875
read,2873720.3478,1438436.0105,0.0447,131072.0,2048.0,0.0068,2.9159,0.0912,2.9191,2048,8,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782553704.csv,2806.3675271484376
write,3734572.2147,1870323.0903,0.0343,131072.0,2048.0,0.007,2.2426,0.1374,2.2462,2048,0,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782594767.csv,3647.0431784179686
read,2675093.209,1339000.0765,0.0477,131072.0,2048.0,0.0078,3.1324,0.1224,3.1358,2048,0,64,32,2M,ior_rw_n-64_ppn-32_tx-2M_1782594767.csv,2612.3957119140623
write,4187655.5553,262036.2318,0.3698,131072.0,16384.0,0.0072,3.0012,0.5778,3.0048,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782553823.csv,4089.5073782226564
read,4976665.5857,311473.9994,0.3078,131072.0,16384.0,0.0077,2.5249,0.1292,2.5284,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782553823.csv,4860.024986035156
write,4733021.3652,296209.1364,0.3278,131072.0,16384.0,0.0079,2.655,0.2207,2.6585,3072,1,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782553823.csv,4622.091176953125
read,4977140.0772,311484.8528,0.3072,131072.0,16384.0,0.0071,2.5248,0.1247,2.5281,3072,1,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782553823.csv,4860.488356640625
write,4773395.2896,298614.4367,0.4796,131072.0,16384.0,0.0083,3.9504,0.2191,3.9541,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782560576.csv,4661.5188375
read,4998483.5113,312704.8186,0.461,131072.0,16384.0,0.0079,3.7724,0.1666,3.776,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782560576.csv,4881.331554003907
write,4890685.688,306121.6521,0.318,131072.0,16384.0,0.0087,2.569,0.1447,2.5728,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4776.0602421875
read,4933686.1239,308821.6818,0.3158,131072.0,16384.0,0.0079,2.5466,0.1198,2.5504,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4818.052855371094
write,4891464.8783,306159.0439,0.313,131072.0,16384.0,0.0081,2.5687,0.1308,2.5724,3072,1,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4776.821170214844
read,4933973.9379,308751.2367,0.313,131072.0,16384.0,0.0067,2.5471,0.1308,2.5503,3072,1,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4818.333923730469
write,4876207.4097,305165.0555,0.3096,131072.0,16384.0,0.0071,2.5771,0.1371,2.5805,3072,2,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4761.921298535156
read,4938061.3817,309032.11,0.3099,131072.0,16384.0,0.0069,2.5448,0.1204,2.5481,3072,2,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4822.325568066406
write,4896419.6037,306462.0947,0.3174,131072.0,16384.0,0.0074,2.5662,0.1636,2.5698,3072,3,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4781.659769238281
read,4936993.8569,308993.3764,0.3097,131072.0,16384.0,0.0082,2.5451,0.1194,2.5487,3072,3,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4821.283063378906
write,4866101.8436,304564.3247,0.3185,131072.0,16384.0,0.0073,2.5822,0.1343,2.5858,3072,4,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4752.052581640625
read,4946527.3576,309573.3098,0.3129,131072.0,16384.0,0.007,2.5404,0.1167,2.5438,3072,4,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4830.59312265625
write,4901479.9695,306792.3093,0.3137,131072.0,16384.0,0.0075,2.5634,0.1358,2.5672,3072,5,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4786.601532714843
read,4937420.1647,309034.7736,0.3087,131072.0,16384.0,0.0073,2.5448,0.1118,2.5485,3072,5,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782590106.csv,4821.699379589843
write,4870388.5642,304817.4306,0.3172,131072.0,16384.0,0.0077,2.58,0.1374,2.5836,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782594082.csv,4756.238832226562
read,4957363.0644,310273.3766,0.3098,131072.0,16384.0,0.0073,2.5346,0.1068,2.5382,3072,0,64,48,16M,ior_rw_n-64_ppn-48_tx-16M_1782594082.csv,4841.174867578125
write,3597865.6089,1800951.8209,0.0535,131072.0,2048.0,0.008,3.4934,0.5738,3.4973,3072,0,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782553794.csv,3513.540633691406
read,3775226.0729,1889711.4981,0.0514,131072.0,2048.0,0.0073,3.3293,0.1338,3.333,3072,0,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782553794.csv,3686.7442118164063
write,4313617.1608,2159350.0568,0.0438,131072.0,2048.0,0.0069,2.9136,0.2342,2.917,3072,1,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782553794.csv,4212.51675859375
read,3864398.7995,1934254.8727,0.0499,131072.0,2048.0,0.0072,3.2527,0.11,3.2561,3072,1,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782553794.csv,3773.826952636719
write,4450563.4066,2227260.0877,0.0655,131072.0,2048.0,0.008,4.2371,0.2249,4.2409,3072,0,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,4346.253326757813
read,3689416.2354,1846084.9417,0.0783,131072.0,2048.0,0.0076,5.112,0.1536,5.1158,3072,0,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,3602.9455423828126
write,4446631.6436,2225101.1943,0.0649,131072.0,2048.0,0.0069,4.2412,0.2152,4.2446,3072,1,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,4342.413714453125
read,3682176.9062,1842328.0707,0.0786,131072.0,2048.0,0.0073,5.1224,0.1761,5.1259,3072,1,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,3595.8758849609376
write,4477995.1437,2240758.7567,0.0652,131072.0,2048.0,0.0066,4.2116,0.2062,4.2149,3072,2,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,4373.042132519531
read,3922069.787,1962469.8638,0.0742,131072.0,2048.0,0.0069,4.8088,0.1489,4.8123,3072,2,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,3830.1462763671875
write,4477969.3073,2240718.2926,0.065,131072.0,2048.0,0.0066,4.2117,0.2173,4.2149,3072,3,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,4373.016901660157
read,4130266.6395,2066581.6625,0.0703,131072.0,2048.0,0.0065,4.5666,0.1342,4.5698,3072,3,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782560524.csv,4033.463515136719
write,4239779.772,2122678.6417,0.0433,131072.0,2048.0,0.0078,2.9639,0.3074,2.9678,3072,0,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,4140.40993359375
read,3626913.3513,1815451.9877,0.053,131072.0,2048.0,0.0076,3.4655,0.1512,3.4693,3072,0,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,3541.9075696289065
write,4415266.0487,2210309.4641,0.0434,131072.0,2048.0,0.007,2.8464,0.1921,2.8499,3072,1,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,4311.783250683594
read,3659869.194,1831738.0924,0.0523,131072.0,2048.0,0.007,3.4347,0.1246,3.4381,3072,1,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,3574.091009765625
write,4384593.8464,2194878.9583,0.0437,131072.0,2048.0,0.0068,2.8664,0.1931,2.8698,3072,2,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,4281.829928125
read,3663660.5614,1833605.4088,0.0532,131072.0,2048.0,0.0069,3.4312,0.1232,3.4345,3072,2,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,3577.7935169921875
write,4472502.8754,2238972.3055,0.043,131072.0,2048.0,0.0069,2.81,0.1452,2.8134,3072,3,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,4367.678589257813
read,3805207.5429,1904521.6731,0.0508,131072.0,2048.0,0.007,3.3034,0.13,3.3068,3072,3,64,48,2M,ior_rw_n-64_ppn-48_tx-2M_1782592893.csv,3716.022991113281
write,3198438.5495,201013.7104,0.0772,131072.0,16384.0,0.0072,0.6521,0.0884,0.6557,512,0,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3123.475145996094
read,3223249.446,202508.5428,0.0758,131072.0,16384.0,0.007,0.6472,0.0457,0.6506,512,0,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3147.704537109375
write,3139256.466,197195.9247,0.0797,131072.0,16384.0,0.0068,0.6647,0.0958,0.668,512,1,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3065.680142578125
read,3209387.3303,201602.0968,0.077,131072.0,16384.0,0.0069,0.6502,0.0464,0.6534,512,1,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3134.167314746094
write,3326398.8793,209053.2162,0.0728,131072.0,16384.0,0.0071,0.627,0.0691,0.6305,512,2,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3248.4364055664064
read,3173915.0753,199395.7489,0.0768,131072.0,16384.0,0.0071,0.6573,0.0545,0.6607,512,2,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3099.5264407226564
write,3445120.9019,216481.9114,0.0733,131072.0,16384.0,0.0066,0.6055,0.052,0.6087,512,3,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3364.3758807617187
read,3204170.8502,201234.4496,0.0766,131072.0,16384.0,0.0066,0.6513,0.0458,0.6545,512,3,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3129.0730958984377
write,3268627.7565,205357.05,0.074,131072.0,16384.0,0.0068,0.6383,0.078,0.6416,512,4,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3192.0192934570314
read,3210483.7546,201665.0308,0.0776,131072.0,16384.0,0.0067,0.6499,0.0429,0.6532,512,4,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3135.2380416015626
write,3131572.7343,196707.6599,0.0794,131072.0,16384.0,0.0068,0.6663,0.0883,0.6697,512,5,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3058.176498339844
read,3206889.2053,201432.0537,0.0771,131072.0,16384.0,0.0067,0.6507,0.0451,0.654,512,5,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3131.7277395507813
write,3325192.9553,208942.299,0.0738,131072.0,16384.0,0.0069,0.6273,0.0671,0.6307,512,6,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3247.2587454101563
read,3201313.7848,201099.7411,0.0778,131072.0,16384.0,0.0068,0.6518,0.0439,0.6551,512,6,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3126.28299296875
write,3428551.5584,215484.632,0.0706,131072.0,16384.0,0.0069,0.6083,0.0545,0.6117,512,7,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3348.19488125
read,3193251.7757,200600.6147,0.0763,131072.0,16384.0,0.0068,0.6534,0.0495,0.6567,512,7,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3118.4099372070314
write,3287686.3403,206542.3408,0.0757,131072.0,16384.0,0.0067,0.6346,0.0755,0.6379,512,8,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3210.6311916992186
read,3210326.7419,201641.731,0.0769,131072.0,16384.0,0.0066,0.65,0.049,0.6533,512,8,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3135.0847088867185
write,3177359.1433,199569.9767,0.0781,131072.0,16384.0,0.0066,0.6568,0.0804,0.66,512,9,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3102.8897883789064
read,3234075.3154,203129.8905,0.0784,131072.0,16384.0,0.0065,0.6453,0.0424,0.6485,512,9,64,8,16M,ior_rw_n-64_ppn-8_tx-16M_1782553602.csv,3158.2766751953127
write,1462129.8935,732966.4614,0.0221,131072.0,2048.0,0.0073,1.4306,0.0625,1.4343,512,0,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1427.8612241210938
read,771137.9532,386060.9855,0.0419,131072.0,2048.0,0.0071,2.7161,0.0526,2.7196,512,0,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,753.064407421875
write,1445915.8278,724655.1352,0.0221,131072.0,2048.0,0.0068,1.447,0.0502,1.4504,512,1,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1412.0271755859376
read,777721.3503,389344.0641,0.0416,131072.0,2048.0,0.0069,2.6932,0.045,2.6965,512,1,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,759.4935061523438
write,1473140.1003,738259.6077,0.0218,131072.0,2048.0,0.0066,1.4203,0.0476,1.4236,512,2,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1438.6133791992188
read,778941.2004,389936.0771,0.0414,131072.0,2048.0,0.0079,2.6891,0.052,2.6923,512,2,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,760.684766015625
write,1483888.9461,743642.4587,0.0216,131072.0,2048.0,0.0065,1.4101,0.04,1.4133,512,3,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1449.1102989257813
read,771823.8676,386361.3014,0.0417,131072.0,2048.0,0.0064,2.714,0.0503,2.7171,512,3,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,753.734245703125
write,1492436.1,748070.7804,0.0217,131072.0,2048.0,0.007,1.4017,0.0339,1.4052,512,4,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1457.45712890625
read,771501.0916,386235.4883,0.0419,131072.0,2048.0,0.007,2.7149,0.057,2.7183,512,4,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,753.419034765625
write,1489557.2106,746561.3238,0.0217,131072.0,2048.0,0.0068,1.4045,0.0398,1.4079,512,5,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1454.6457134765626
read,776703.9511,388829.3559,0.0417,131072.0,2048.0,0.0068,2.6968,0.058,2.7001,512,5,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,758.4999522460937
write,1462161.4897,732803.0555,0.0222,131072.0,2048.0,0.0068,1.4309,0.0391,1.4343,512,6,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1427.8920797851563
read,779503.7196,390232.5862,0.0416,131072.0,2048.0,0.0068,2.6871,0.0484,2.6904,512,6,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,761.234101171875
write,1487487.3841,745444.1204,0.0216,131072.0,2048.0,0.0065,1.4066,0.0424,1.4099,512,7,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1452.6243985351562
read,774585.978,387743.1192,0.0417,131072.0,2048.0,0.0064,2.7043,0.0517,2.7074,512,7,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,756.431619140625
write,1493899.131,748709.564,0.0216,131072.0,2048.0,0.0067,1.4005,0.0377,1.4038,512,8,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1458.8858701171876
read,769778.1286,385349.6241,0.0418,131072.0,2048.0,0.0066,2.7211,0.0506,2.7244,512,8,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,751.7364537109376
write,1493764.9258,748692.9949,0.0215,131072.0,2048.0,0.0068,1.4005,0.0367,1.4039,512,9,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,1458.7548103515626
read,776123.6178,388530.8557,0.0417,131072.0,2048.0,0.0078,2.6988,0.0463,2.7021,512,9,64,8,2M,ior_rw_n-64_ppn-8_tx-2M_1782553553.csv,757.9332205078125
write,907631.5177,57093.665,0.0703,131072.0,16384.0,0.0071,0.5739,0.0277,0.5776,128,0,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,886.3589040039062
read,837809.958,52650.0094,0.0768,131072.0,16384.0,0.0072,0.6224,0.0203,0.6258,128,0,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,818.173787109375
write,914025.6588,57501.4354,0.0701,131072.0,16384.0,0.0072,0.5699,0.0275,0.5736,128,1,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,892.603182421875
read,837619.7588,52650.6145,0.0756,131072.0,16384.0,0.0071,0.6224,0.0219,0.6259,128,1,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,817.988045703125
write,918836.2598,57767.4353,0.0697,131072.0,16384.0,0.0066,0.5672,0.0237,0.5706,128,2,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,897.3010349609375
read,838063.1592,52658.8853,0.0768,131072.0,16384.0,0.0067,0.6223,0.0174,0.6256,128,2,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,818.42105390625
write,920114.9715,57841.5613,0.0698,131072.0,16384.0,0.0064,0.5665,0.0267,0.5698,128,3,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,898.5497768554687
read,835349.4795,52478.9279,0.0753,131072.0,16384.0,0.0064,0.6244,0.0221,0.6276,128,3,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,815.7709760742188
write,917041.0852,57647.1099,0.0682,131072.0,16384.0,0.0064,0.5684,0.0274,0.5717,128,4,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,895.547934765625
read,836278.3745,52537.6455,0.077,131072.0,16384.0,0.0063,0.6237,0.0186,0.6269,128,4,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,816.6781000976563
write,918443.2887,57723.7878,0.0687,131072.0,16384.0,0.0062,0.5677,0.0278,0.5708,128,5,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,896.9172741210938
read,838191.5743,52648.9001,0.0761,131072.0,16384.0,0.0061,0.6224,0.0211,0.6255,128,5,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,818.5464592773437
write,910064.4262,57208.8073,0.069,131072.0,16384.0,0.0065,0.5728,0.0325,0.5761,128,6,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,888.7347912109375
read,834159.9315,52407.5086,0.0762,131072.0,16384.0,0.0065,0.6253,0.0191,0.6285,128,6,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,814.6093081054687
write,912151.2087,57342.9507,0.0702,131072.0,16384.0,0.0065,0.5714,0.0267,0.5748,128,7,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,890.7726647460937
read,837221.1312,52600.8226,0.0768,131072.0,16384.0,0.0064,0.623,0.0186,0.6262,128,7,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,817.5987609375
write,918052.57,57707.2099,0.0677,131072.0,16384.0,0.0064,0.5678,0.0282,0.5711,128,8,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,896.535712890625
read,832485.9363,52295.7585,0.0769,131072.0,16384.0,0.0063,0.6266,0.0169,0.6298,128,8,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,812.9745471679687
write,919820.9298,57836.7662,0.0697,131072.0,16384.0,0.0066,0.5666,0.0285,0.57,128,9,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,898.2626267578125
read,840862.686,52840.6297,0.0765,131072.0,16384.0,0.0066,0.6201,0.0177,0.6235,128,9,8,16,16M,ior_rw_n-8_ppn-16_tx-16M_1782551306.csv,821.154966796875
write,410519.8099,205853.2528,0.0191,131072.0,2048.0,0.0071,1.2735,0.0557,1.2771,128,0,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,400.89825185546874
read,230485.9645,115417.8241,0.0351,131072.0,2048.0,0.0069,2.2713,0.0323,2.2747,128,0,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,225.08394970703125
write,417852.5977,209501.019,0.0191,131072.0,2048.0,0.0068,1.2513,0.0322,1.2547,128,1,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,408.05917744140623
read,232448.9924,116398.5605,0.0349,131072.0,2048.0,0.0068,2.2521,0.0232,2.2555,128,1,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,227.000969140625
write,418795.5224,209964.6564,0.0191,131072.0,2048.0,0.0067,1.2485,0.0305,1.2519,128,2,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,408.98000234375
read,232182.3576,116261.9793,0.0349,131072.0,2048.0,0.0067,2.2548,0.027,2.2581,128,2,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,226.74058359375
write,421298.2815,211212.2915,0.0191,131072.0,2048.0,0.0066,1.2411,0.0258,1.2445,128,3,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,411.42410302734373
read,231430.4064,115881.0389,0.0351,131072.0,2048.0,0.0066,2.2622,0.0256,2.2654,128,3,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,226.00625625
write,422554.2134,211829.0951,0.0192,131072.0,2048.0,0.0064,1.2375,0.0188,1.2408,128,4,8,16,2M,ior_rw_n-8_ppn-16_tx-2M_1782551264.csv,412.6505990234375
